id,title,genre,valence,energy,danceability,acousticness,tempo
5121,Stroszek,Comedy|Drama,0.65,0.55,0.55,0.44999999999999996,0.44999999999999996
5122,Summer of '42,Drama,0.4,0.4,0.3,0.7,0.3
5123,A Touch of Class,Comedy,0.9,0.7,0.8,0.2,0.6
5124,Town Without Pity,Drama,0.4,0.4,0.3,0.7,0.3
5125,Used Cars,Comedy,0.9,0.7,0.8,0.2,0.6
5126,The Deadly Mantis,Horror|Sci-Fi,0.4,0.8,0.4,0.05,0.6
5127,Dragonfly,Drama|Thriller,0.35,0.6000000000000001,0.35,0.39999999999999997,0.5
5128,Queen of the Damned,Fantasy|Horror,0.44999999999999996,0.75,0.35,0.2,0.55
5129,Big Bad Love,Drama,0.4,0.4,0.3,0.7,0.3
5130,Green Dragon,Drama,0.4,0.4,0.3,0.7,0.3
5131,How to Kill Your Neighbor's Dog,Comedy|Drama,0.65,0.55,0.55,0.44999999999999996,0.44999999999999996
5132,The Last Man on Earth,Comedy|Romance|Sci-Fi,0.7666666666666667,0.6,0.6333333333333333,0.26666666666666666,0.5333333333333333
5133,Maryam,Drama,0.4,0.4,0.3,0.7,0.3
5134,Mean Machine,Comedy|Drama,0.65,0.55,0.55,0.44999999999999996,0.44999999999999996
5135,Monsoon Wedding,Comedy|Romance,0.8500000000000001,0.55,0.7,0.4,0.5
5136,Wendigo,Drama|Horror,0.30000000000000004,0.65,0.3,0.39999999999999997,0.44999999999999996
5137,Scratch,Documentary,0.5,0.3,0.2,0.8,0.3
5138,State Property,Action|Crime|Drama,0.4666666666666666,0.6666666666666666,0.3666666666666667,0.3,0.5666666666666667
5139,Bad News Bears,Comedy,0.9,0.7,0.8,0.2,0.6
5140,The Bad News Bears Go to Japan,Comedy,0.9,0.7,0.8,0.2,0.6
5141,The Bad News Bears in Breaking Training,Comedy,0.9,0.7,0.8,0.2,0.6
5142,"Horí, má panenko",Comedy|Drama,0.65,0.55,0.55,0.44999999999999996,0.44999999999999996
5143,The Lone Ranger,Western,0.5,0.6,0.4,0.7,0.5
5144,The Lone Ranger and the Lost City of Gold,Western,0.5,0.6,0.4,0.7,0.5
5145,Lásky jedné plavovlásky,Comedy|Drama|Romance,0.7000000000000001,0.5,0.5666666666666668,0.5,0.4333333333333333
5146,Vampire Hunter D: Bloodlust,Animation|Fantasy|Horror,0.5666666666666667,0.7333333333333333,0.46666666666666673,0.19999999999999998,0.5666666666666668
5147,Smultronstället,Drama,0.4,0.4,0.3,0.7,0.3
5148,Black Like Me,Drama,0.4,0.4,0.3,0.7,0.3
5149,Cattle Queen of Montana,Western,0.5,0.6,0.4,0.7,0.5
5150,Under the Skin,Drama,0.4,0.4,0.3,0.7,0.3
5151,40 Days and 40 Nights,Comedy|Romance,0.8500000000000001,0.55,0.7,0.4,0.5
5152,We Were Soldiers,Action|Drama|War,0.43333333333333335,0.7000000000000001,0.3,0.26666666666666666,0.6333333333333333
5153,Trouble Every Day,Drama|Horror|Thriller,0.30000000000000004,0.7000000000000001,0.3333333333333333,0.3,0.5333333333333333
5154,Arena,Action|Adventure,0.75,0.8500000000000001,0.45,0.05,0.8
5155,The Big Bird Cage,Action,0.7,0.9,0.4,0.0,0.9
5156,The Big Doll House,Action,0.7,0.9,0.4,0.0,0.9
5157,La chiesa,Drama|Fantasy|Horror,0.43333333333333335,0.6333333333333333,0.3333333333333333,0.3666666666666667,0.4666666666666666
5158,Cross Creek,Drama,0.4,0.4,0.3,0.7,0.3
5159,FernGully: The Last Rainforest,Animation|Children,0.8500000000000001,0.6499999999999999,0.75,0.25,0.6
5160,Night of the Zombies,Action|Horror|Thriller,0.39999999999999997,0.8666666666666667,0.3666666666666667,0.06666666666666667,0.7333333333333334
5161,Intersection,Drama|Romance,0.6000000000000001,0.4,0.44999999999999996,0.6499999999999999,0.35
5162,"Jo Jo Dancer, Your Life Is Calling",Drama,0.4,0.4,0.3,0.7,0.3
5163,Deliria,Horror,0.2,0.9,0.3,0.1,0.6
5164,A Troll in Central Park,Animation|Children,0.8500000000000001,0.6499999999999999,0.75,0.25,0.6
5165,Zombi 2,Horror,0.2,0.9,0.3,0.1,0.6
5167,My Favorite Brunette,Comedy|Mystery,0.6,0.6,0.55,0.30000000000000004,0.5
5168,Royal Wedding,Comedy|Musical|Romance,0.8666666666666667,0.6,0.7666666666666667,0.4000000000000001,0.5333333333333333
5169,Scarlet Street,Film-Noir,0.2,0.3,0.3,0.5,0.3
5170,All About the Benjamins,Action|Comedy|Crime,0.6333333333333334,0.7666666666666666,0.5333333333333333,0.13333333333333333,0.6666666666666666
5171,The Time Machine,Action|Adventure|Sci-Fi,0.7000000000000001,0.8000000000000002,0.4666666666666666,0.03333333333333333,0.7333333333333334
5172,Full Frontal,Comedy|Drama|Romance,0.7000000000000001,0.5,0.5666666666666668,0.5,0.4333333333333333
5173,Divorcing Jack,Thriller,0.3,0.8,0.4,0.1,0.7
5174,The Field,Drama,0.4,0.4,0.3,0.7,0.3
5175,Hidden Agenda,Drama|Thriller,0.35,0.6000000000000001,0.35,0.39999999999999997,0.5
5176,Luminarias,Comedy|Romance,0.8500000000000001,0.55,0.7,0.4,0.5
5177,The Magnificent Ambersons,Drama,0.4,0.4,0.3,0.7,0.3
5178,He's Just Not That Into You,Drama,0.4,0.4,0.3,0.7,0.3
5179,Gloria,Drama|Thriller,0.35,0.6000000000000001,0.35,0.39999999999999997,0.5
5180,The Great Rock 'n' Roll Swindle,Documentary,0.5,0.3,0.2,0.8,0.3
5181,Hangar 18,Action|Sci-Fi|Thriller,0.5333333333333333,0.8000000000000002,0.43333333333333335,0.03333333333333333,0.7333333333333334
5182,Hawk the Slayer,Action|Fantasy,0.7,0.75,0.4,0.15,0.7
5183,He Knows You're Alone,Horror|Thriller,0.25,0.8500000000000001,0.35,0.1,0.6499999999999999
5184,Heaven's Gate,Western,0.5,0.6,0.4,0.7,0.5
5185,Hero at Large,Comedy,0.9,0.7,0.8,0.2,0.6
5186,Honeysuckle Rose,Drama|Romance,0.6000000000000001,0.4,0.44999999999999996,0.6499999999999999,0.35
5187,Hopscotch,Comedy,0.9,0.7,0.8,0.2,0.6
5188,How to Beat the High Co$t of Living,Comedy,0.9,0.7,0.8,0.2,0.6
5189,Humanoids from the Deep,Horror|Sci-Fi,0.4,0.8,0.4,0.05,0.6
5190,Inside Moves,Drama,0.4,0.4,0.3,0.7,0.3
5192,The Island,Adventure|Horror|Thriller,0.43333333333333335,0.8333333333333334,0.4000000000000001,0.10000000000000002,0.6666666666666666
5193,The Jazz Singer,Musical,0.9,0.7,0.9,0.4,0.6
5194,Ko to tamo peva,Comedy,0.9,0.7,0.8,0.2,0.6
5195,Le lac des morts vivants,Horror,0.2,0.9,0.3,0.1,0.6
5196,Lion of the Desert,War,0.2,0.8,0.2,0.1,0.7
5197,Little Darlings,Drama,0.4,0.4,0.3,0.7,0.3
5198,The Long Good Friday,Drama|Thriller,0.35,0.6000000000000001,0.35,0.39999999999999997,0.5
5199,The Long Riders,Western,0.5,0.6,0.4,0.7,0.5
5200,The Man Who Saw Tomorrow,Documentary,0.5,0.3,0.2,0.8,0.3
5201,Mangiati vivi!,Adventure|Horror,0.5,0.8500000000000001,0.4,0.1,0.6499999999999999
5202,Mon oncle d'Amérique,Drama,0.4,0.4,0.3,0.7,0.3
5203,The Monster Club,Comedy|Horror,0.55,0.8,0.55,0.15000000000000002,0.6
5204,La mort en direct,Drama|Sci-Fi,0.5,0.55,0.4,0.35,0.44999999999999996
5205,Motel Hell,Comedy|Horror,0.55,0.8,0.55,0.15000000000000002,0.6
5206,Mother's Day,Comedy|Horror,0.55,0.8,0.55,0.15000000000000002,0.6
5207,The Mountain Men,Adventure|Western,0.65,0.7,0.45,0.39999999999999997,0.6
5208,The Ninth Configuration,Drama|War,0.30000000000000004,0.6000000000000001,0.25,0.39999999999999997,0.5
5209,North Sea Hijack,Adventure|Thriller,0.55,0.8,0.45,0.1,0.7
5210,Le notti del terrore,Horror,0.2,0.9,0.3,0.1,0.6
5211,The Nude Bomb,Comedy,0.9,0.7,0.8,0.2,0.6
5212,The Octagon,Action,0.7,0.9,0.4,0.0,0.9
5213,"Oh, God! Book II",Comedy,0.9,0.7,0.8,0.2,0.6
5214,"Oh, God! You Devil",Comedy|Fantasy,0.8,0.6499999999999999,0.6000000000000001,0.25,0.55
5215,Oh Heavenly Dog,Comedy|Crime,0.6,0.7,0.6000000000000001,0.2,0.55
5216,"Pepi, Luci, Bom y otras chicas del montón",Comedy,0.9,0.7,0.8,0.2,0.6
5217,Poliziotto superpiù,Action|Sci-Fi,0.6499999999999999,0.8,0.45,0.0,0.75
5218,Ice Age,Adventure|Animation|Children|Comedy,0.85,0.7,0.7,0.2,0.625
5219,Resident Evil,Action|Horror|Sci-Fi|Thriller,0.45,0.825,0.4,0.05,0.7
5220,Showtime,Action|Comedy,0.8,0.8,0.6000000000000001,0.1,0.75
5221,Harrison's Flowers,Drama,0.4,0.4,0.3,0.7,0.3
5222,Kissing Jessica Stein,Comedy|Romance,0.8500000000000001,0.55,0.7,0.4,0.5
5223,Pauline & Paulette,Comedy|Drama,0.65,0.55,0.55,0.44999999999999996,0.44999999999999996
5224,Eastern Promises,Documentary,0.5,0.3,0.2,0.8,0.3
5225,Y tu mamá también,Drama|Romance,0.6000000000000001,0.4,0.44999999999999996,0.6499999999999999,0.35
5226,All the Right Moves,Drama|Romance,0.6000000000000001,0.4,0.44999999999999996,0.6499999999999999,0.35
5227,Barabba,Adventure|Drama,0.6000000000000001,0.6000000000000001,0.4,0.39999999999999997,0.5
5228,The Ghost Breakers,Comedy|Horror,0.55,0.8,0.55,0.15000000000000002,0.6
5229,I Think I Do,Comedy,0.9,0.7,0.8,0.2,0.6
5230,The Paleface,Comedy|Western,0.7,0.6499999999999999,0.6000000000000001,0.44999999999999996,0.55
5231,Road to Morocco,Comedy,0.9,0.7,0.8,0.2,0.6
5232,Road to Singapore,Comedy|Musical,0.9,0.7,0.8500000000000001,0.30000000000000004,0.6
5233,Road to Utopia,Comedy,0.9,0.7,0.8,0.2,0.6
5234,Road to Zanzibar,Comedy,0.9,0.7,0.8,0.2,0.6
5235,Split Second,Action|Sci-Fi|Thriller,0.5333333333333333,0.8000000000000002,0.43333333333333335,0.03333333333333333,0.7333333333333334
5236,Conte de printemps,Drama|Romance,0.6000000000000001,0.4,0.44999999999999996,0.6499999999999999,0.35
5237,Taps,Drama,0.4,0.4,0.3,0.7,0.3
5238,Return of the Secaucus Seven,Drama,0.4,0.4,0.3,0.7,0.3
5239,Rude Boy,Documentary|Drama,0.45,0.35,0.25,0.75,0.3
5240,Running Scared,Action|Drama,0.55,0.65,0.35,0.35,0.6
5241,Seems Like Old Times,Comedy|Romance,0.8500000000000001,0.55,0.7,0.4,0.5
5242,Serial,Comedy,0.9,0.7,0.8,0.2,0.6
5243,Shi di chu ma,Action|Comedy,0.8,0.8,0.6000000000000001,0.1,0.75
5244,Shogun Assassin,Action|Adventure,0.75,0.8500000000000001,0.45,0.05,0.8
5245,Simon,Comedy|Sci-Fi,0.75,0.7,0.65,0.1,0.6
5246,Smokey and the Bandit II,Comedy,0.9,0.7,0.8,0.2,0.6
5247,Smokey and the Bandit,Action|Comedy|Crime,0.6333333333333334,0.7666666666666666,0.5333333333333333,0.13333333333333333,0.6666666666666666
5248,Smokey and the Bandit Part 3,Comedy,0.9,0.7,0.8,0.2,0.6
5249,Spetters,Drama,0.4,0.4,0.3,0.7,0.3
5250,Stir Crazy,Comedy,0.9,0.7,0.8,0.2,0.6
5251,Sällskapsresan eller Finns det svenskt kaffe på grisfesten,Comedy,0.9,0.7,0.8,0.2,0.6
5252,Tegeran-43,Action|Crime|Drama|Thriller,0.425,0.7,0.375,0.24999999999999997,0.6
5253,Cousins,Drama|Romance,0.6000000000000001,0.4,0.44999999999999996,0.6499999999999999,0.35
5254,Blade II,Action|Horror|Thriller,0.39999999999999997,0.8666666666666667,0.3666666666666667,0.06666666666666667,0.7333333333333334
5255,Sorority Boys,Comedy,0.9,0.7,0.8,0.2,0.6
5256,Stolen Summer,Drama,0.4,0.4,0.3,0.7,0.3
5258,George Washington,Drama,0.4,0.4,0.3,0.7,0.3
5259,Homicide: The Movie,Horror|Mystery|Thriller,0.26666666666666666,0.7333333333333334,0.3333333333333333,0.19999999999999998,0.5666666666666667
5260,La vida es silbar,Drama,0.4,0.4,0.3,0.7,0.3
5262,Mr. Sardonicus,Horror,0.2,0.9,0.3,0.1,0.6
5263,Strait-Jacket,Horror|Thriller,0.25,0.8500000000000001,0.35,0.1,0.6499999999999999
5264,Clockstoppers,Action|Sci-Fi,0.6499999999999999,0.8,0.45,0.0,0.75
5265,Death to Smoochy,Comedy,0.9,0.7,0.8,0.2,0.6
5266,Panic Room,Thriller,0.3,0.8,0.4,0.1,0.7
5267,The Rookie,Drama,0.4,0.4,0.3,0.7,0.3
5268,No Such Thing,Drama|Fantasy|Romance,0.6333333333333334,0.4666666666666666,0.4333333333333333,0.5333333333333333,0.4000000000000001
5269,La pianiste,Drama,0.4,0.4,0.3,0.7,0.3
5272,L'emploi du temps,Drama,0.4,0.4,0.3,0.7,0.3
5273,Very Annie Mary,Comedy|Musical,0.9,0.7,0.8500000000000001,0.30000000000000004,0.6
5274,Bar Girls,Comedy|Romance,0.8500000000000001,0.55,0.7,0.4,0.5
5275,Boxcar Bertha,Drama,0.4,0.4,0.3,0.7,0.3
5276,Crimes of Passion,Drama|Romance|Thriller,0.5000000000000001,0.5333333333333333,0.4333333333333333,0.4666666666666666,0.4666666666666666
5277,The Evil That Men Do,Action|Thriller,0.5,0.8500000000000001,0.4,0.05,0.8
5278,Fraternity Vacation,Comedy|Romance,0.8500000000000001,0.55,0.7,0.4,0.5
5279,Impromptu,Comedy|Romance,0.8500000000000001,0.55,0.7,0.4,0.5
5280,Salmonberries,Drama,0.4,0.4,0.3,0.7,0.3
5281,The Wrong Guy,Comedy,0.9,0.7,0.8,0.2,0.6
5282,High Crimes,Thriller,0.3,0.8,0.4,0.1,0.7
5283,Van Wilder,Comedy,0.9,0.7,0.8,0.2,0.6
5284,Crush,Comedy|Romance,0.8500000000000001,0.55,0.7,0.4,0.5
5285,Lucky Break,Comedy|Crime,0.6,0.7,0.6000000000000001,0.2,0.55
5286,Les destinées sentimentales,Drama|Romance,0.6000000000000001,0.4,0.44999999999999996,0.6499999999999999,0.35
5287,"After Dark, My Sweet",Crime|Drama|Mystery,0.3333333333333333,0.5333333333333333,0.3333333333333333,0.4333333333333333,0.4000000000000001
5288,The Atomic Cafe,Documentary|War,0.35,0.55,0.2,0.45,0.5
5289,Body and Soul,Drama|Film-Noir,0.30000000000000004,0.35,0.3,0.6,0.3
5290,First Men in the Moon,Adventure|Sci-Fi,0.7,0.75,0.5,0.05,0.6499999999999999
5291,Rashômon,Crime|Drama|Mystery,0.3333333333333333,0.5333333333333333,0.3333333333333333,0.4333333333333333,0.4000000000000001
5292,Slap Shot,Comedy,0.9,0.7,0.8,0.2,0.6
5293,Changing Lanes,Drama|Thriller,0.35,0.6000000000000001,0.35,0.39999999999999997,0.5
5294,Frailty,Thriller,0.3,0.8,0.4,0.1,0.7
5295,New Best Friend,Drama|Thriller,0.35,0.6000000000000001,0.35,0.39999999999999997,0.5
5296,The Sweetest Thing,Comedy|Romance,0.8500000000000001,0.55,0.7,0.4,0.5
5297,The Cat's Meow,Drama|Thriller,0.35,0.6000000000000001,0.35,0.39999999999999997,0.5
5298,Human Nature,Comedy|Romance,0.8500000000000001,0.55,0.7,0.4,0.5
5299,My Big Fat Greek Wedding,Comedy|Romance,0.8500000000000001,0.55,0.7,0.4,0.5
5300,3:10 to Yuma,Action|Adventure|Drama|Thriller|Western,0.5399999999999999,0.7000000000000001,0.4,0.31999999999999995,0.62
5301,Bite the Bullet,Western,0.5,0.6,0.4,0.7,0.5
5302,Breakout,Action|Adventure,0.75,0.8500000000000001,0.45,0.05,0.8
5303,Joe Versus the Volcano,Comedy|Romance,0.8500000000000001,0.55,0.7,0.4,0.5
5304,"Roma, città aperta",Drama|War,0.30000000000000004,0.6000000000000001,0.25,0.39999999999999997,0.5
5305,Return of the Killer Tomatoes!,Comedy|Horror,0.55,0.8,0.55,0.15000000000000002,0.6
5306,Return to Horror High,Horror,0.2,0.9,0.3,0.1,0.6
5307,Taking Care of Business,Comedy,0.9,0.7,0.8,0.2,0.6
5308,3 Men and a Baby,Comedy,0.9,0.7,0.8,0.2,0.6
5309,3 Men and a Little Lady,Comedy|Romance,0.8500000000000001,0.55,0.7,0.4,0.5
5310,Transylvania 6-5000,Comedy|Horror,0.55,0.8,0.55,0.15000000000000002,0.6
5311,The Watcher in the Woods,Children|Horror,0.55,0.75,0.55,0.2,0.6
5312,Murder by Numbers,Crime|Thriller,0.3,0.75,0.4,0.15000000000000002,0.6
5313,The Scorpion King,Action|Adventure,0.75,0.8500000000000001,0.45,0.05,0.8
5314,Abril Despedaçado,Drama,0.4,0.4,0.3,0.7,0.3
5315,Chelsea Walls,Drama,0.4,0.4,0.3,0.7,0.3
5316,Enigma,Romance|Thriller,0.55,0.6000000000000001,0.5,0.35,0.55
5317,Les filles ne savent pas nager,Drama,0.4,0.4,0.3,0.7,0.3
5318,Joshua,Drama,0.4,0.4,0.3,0.7,0.3
5319,Nueve reinas,Crime|Drama|Mystery|Thriller,0.325,0.6000000000000001,0.35,0.35,0.47500000000000003
5321,The Triumph of Love,Comedy,0.9,0.7,0.8,0.2,0.6
5322,World Traveler,Drama,0.4,0.4,0.3,0.7,0.3
5323,Jason X,Horror|Sci-Fi|Thriller,0.3666666666666667,0.8000000000000002,0.4000000000000001,0.06666666666666667,0.6333333333333333
5324,Life or Something Like It,Comedy|Romance,0.8500000000000001,0.55,0.7,0.4,0.5
5325,Dogtown and Z-Boys,Documentary,0.5,0.3,0.2,0.8,0.3
5326,"Frank McKlusky, C.I.",Comedy,0.9,0.7,0.8,0.2,0.6
5327,Éloge de l'amour,Drama,0.4,0.4,0.3,0.7,0.3
5328,Singin' in the Rain,Drama|Romance,0.6000000000000001,0.4,0.44999999999999996,0.6499999999999999,0.35
5329,The Salton Sea,Crime|Drama|Thriller,0.3333333333333333,0.6333333333333334,0.3666666666666667,0.3333333333333333,0.5
5331,Vulgar,Drama,0.4,0.4,0.3,0.7,0.3
5332,The Aviator,Adventure,0.8,0.8,0.5,0.1,0.7
5333,Bob le flambeur,Crime|Drama,0.35,0.55,0.35,0.44999999999999996,0.4
5334,Cadillac Man,Comedy|Crime,0.6,0.7,0.6000000000000001,0.2,0.55
5335,The Coca-Cola Kid,Comedy|Romance,0.8500000000000001,0.55,0.7,0.4,0.5
5336,Soy Cuba,Action|Adventure|War,0.5666666666666667,0.8333333333333334,0.3666666666666667,0.06666666666666667,0.7666666666666666
5337,Delirious,Comedy,0.9,0.7,0.8,0.2,0.6
5338,Full Moon in Blue Water,Drama,0.4,0.4,0.3,0.7,0.3
5339,Husbands and Wives,Comedy|Drama,0.65,0.55,0.55,0.44999999999999996,0.44999999999999996
5340,G.I. Joe: The Rise of Cobra,Drama,0.4,0.4,0.3,0.7,0.3
5341,Lenny,Drama,0.4,0.4,0.3,0.7,0.3
5342,Nomads,Drama,0.4,0.4,0.3,0.7,0.3
5343,The Temp,Drama|Thriller,0.35,0.6000000000000001,0.35,0.39999999999999997,0.5
5344,Thief of Hearts,Drama|Thriller,0.35,0.6000000000000001,0.35,0.39999999999999997,0.5
5345,Triumph of the Spirit,Drama,0.4,0.4,0.3,0.7,0.3
5346,Wild Orchid,Drama|Romance,0.6000000000000001,0.4,0.44999999999999996,0.6499999999999999,0.35
5347,Deuces Wild,Drama,0.4,0.4,0.3,0.7,0.3
5348,Hollywood Ending,Comedy|Drama,0.65,0.55,0.55,0.44999999999999996,0.44999999999999996
5349,Spider-Man,Action|Adventure|Sci-Fi|Thriller,0.6,0.8,0.44999999999999996,0.05,0.7250000000000001
5350,The Mystic Masseur,Drama,0.4,0.4,0.3,0.7,0.3
5351,Akai hashi no shita no nurui mizu,Comedy|Drama,0.65,0.55,0.55,0.44999999999999996,0.44999999999999996
5352,The Big Sleep,Thriller,0.3,0.8,0.4,0.1,0.7
5353,Butterflies Are Free,Comedy|Drama,0.65,0.55,0.55,0.44999999999999996,0.44999999999999996
5354,Cactus Flower,Comedy,0.9,0.7,0.8,0.2,0.6
5355,The Cassandra Crossing,Drama,0.4,0.4,0.3,0.7,0.3
5356,The Giant Spider Invasion,Horror|Sci-Fi,0.4,0.8,0.4,0.05,0.6
5357,Iron Will,Adventure,0.8,0.8,0.5,0.1,0.7
5358,Mountains of the Moon,Adventure,0.8,0.8,0.5,0.1,0.7
5359,Rambling Rose,Drama,0.4,0.4,0.3,0.7,0.3
5360,Soul Survivors,Comedy,0.9,0.7,0.8,0.2,0.6
5361,White Fang,Adventure,0.8,0.8,0.5,0.1,0.7
5362,White Fang 2: Myth of the White Wolf,Adventure|Children,0.8500000000000001,0.7,0.65,0.2,0.6499999999999999
5363,The New Guy,Comedy,0.9,0.7,0.8,0.2,0.6
5364,Unfaithful,Drama|Thriller,0.35,0.6000000000000001,0.35,0.39999999999999997,0.5
5365,L'anglaise et le duc,Drama|Romance,0.6000000000000001,0.4,0.44999999999999996,0.6499999999999999,0.35
5366,Whore,Drama,0.4,0.4,0.3,0.7,0.3
5367,My Beautiful Laundrette,Drama|Romance,0.6000000000000001,0.4,0.44999999999999996,0.6499999999999999,0.35
5368,Ballada o soldate,Drama|Romance|War,0.46666666666666673,0.5333333333333333,0.36666666666666664,0.4666666666666666,0.4666666666666666
5369,Big Bad Mama,Action|Comedy,0.8,0.8,0.6000000000000001,0.1,0.75
5370,Big Bad Mama II,Action|Comedy,0.8,0.8,0.6000000000000001,0.1,0.75
5371,Buio Omega,Horror,0.2,0.9,0.3,0.1,0.6
5372,Calamity Jane,Musical|Western,0.7,0.6499999999999999,0.65,0.55,0.55
5373,Letyat zhuravli,Drama|Romance|War,0.46666666666666673,0.5333333333333333,0.36666666666666664,0.4666666666666666,0.4666666666666666
5374,The Devil-Doll,Horror,0.2,0.9,0.3,0.1,0.6
5375,The Harvey Girls,Musical|Western,0.7,0.6499999999999999,0.65,0.55,0.55
5376,The Lady in Red,Action,0.7,0.9,0.4,0.0,0.9
5377,About a Boy,Comedy|Drama,0.65,0.55,0.55,0.44999999999999996,0.44999999999999996
5378,Star Wars: Episode II - Attack of the Clones,Action|Adventure|Sci-Fi,0.7000000000000001,0.8000000000000002,0.4666666666666666,0.03333333333333333,0.7333333333333334
5379,Believers,Drama,0.4,0.4,0.3,0.7,0.3
5380,The Importance of Being Earnest,Comedy|Drama|Romance,0.7000000000000001,0.5,0.5666666666666668,0.5,0.4333333333333333
5381,The Charge of the Light Brigade,Drama|War,0.30000000000000004,0.6000000000000001,0.25,0.39999999999999997,0.5
5382,Every Which Way But Loose,Comedy,0.9,0.7,0.8,0.2,0.6
5383,The Hound of the Baskervilles,Crime|Horror|Mystery,0.26666666666666666,0.7000000000000001,0.3333333333333333,0.23333333333333336,0.5
5384,I Want to Live!,Crime|Drama,0.35,0.55,0.35,0.44999999999999996,0.4
5385,The Last Waltz,Documentary,0.5,0.3,0.2,0.8,0.3
5386,The Pride and the Passion,Adventure|War,0.5,0.8,0.35,0.1,0.7
5387,Enough,Drama|Thriller,0.35,0.6000000000000001,0.35,0.39999999999999997,0.5
5388,Insomnia,Action|Crime|Drama|Mystery|Thriller,0.4,0.6599999999999999,0.36000000000000004,0.27999999999999997,0.5599999999999999
5389,Spirit: Stallion of the Cimarron,Animation|Children|Western,0.7333333333333334,0.6333333333333333,0.6333333333333333,0.39999999999999997,0.5666666666666667
5390,CQ,Drama,0.4,0.4,0.3,0.7,0.3
5391,Thirteen Conversations About One Thing,Drama,0.4,0.4,0.3,0.7,0.3
5392,Bus Stop,Comedy|Drama|Romance,0.7000000000000001,0.5,0.5666666666666668,0.5,0.4333333333333333
5393,Midnight Cowboy,Western,0.5,0.6,0.4,0.7,0.5
5394,Don't Bother to Knock,Drama|Thriller,0.35,0.6000000000000001,0.35,0.39999999999999997,0.5
5395,"Dr. Mabuse, der Spieler - Ein Bild der Zeit",Drama,0.4,0.4,0.3,0.7,0.3
5396,Let's Make Love,Comedy|Musical|Romance,0.8666666666666667,0.6,0.7666666666666667,0.4000000000000001,0.5333333333333333
5397,Monkey Business,Comedy|Sci-Fi,0.75,0.7,0.65,0.1,0.6
5398,Requiem for a Heavyweight,Drama,0.4,0.4,0.3,0.7,0.3
5399,River of No Return,Adventure|Western,0.65,0.7,0.45,0.39999999999999997,0.6
5400,The Sum of All Fears,Drama|Thriller,0.35,0.6000000000000001,0.35,0.39999999999999997,0.5
5401,Undercover Brother,Comedy,0.9,0.7,0.8,0.2,0.6
5402,The Diaries of Vaslav Nijinsky,Documentary|Drama,0.45,0.35,0.25,0.75,0.3
5403,The Sleepy Time Gal,Drama,0.4,0.4,0.3,0.7,0.3
5404,84 Charing Cross Road,Drama|Romance,0.6000000000000001,0.4,0.44999999999999996,0.6499999999999999,0.35
5405,Dakota,Western,0.5,0.6,0.4,0.7,0.5
5406,The Desert Rats,Drama|War,0.30000000000000004,0.6000000000000001,0.25,0.39999999999999997,0.5
5407,La bûche,Comedy|Drama,0.65,0.55,0.55,0.44999999999999996,0.44999999999999996
5408,Nora inu,Drama,0.4,0.4,0.3,0.7,0.3
5409,Rapid Fire,Action,0.7,0.9,0.4,0.0,0.9
5410,Silent Running,Drama|Sci-Fi,0.5,0.55,0.4,0.35,0.44999999999999996
5411,Summer Holiday,Musical|Romance,0.8500000000000001,0.55,0.75,0.5,0.5
5412,The Villain,Comedy|Western,0.7,0.6499999999999999,0.6000000000000001,0.44999999999999996,0.55
5413,Zombi Holocaust,Horror,0.2,0.9,0.3,0.1,0.6
5414,Bad Company,Action|Comedy|Crime,0.6333333333333334,0.7666666666666666,0.5333333333333333,0.13333333333333333,0.6666666666666666
5415,Divine Secrets of the Ya-Ya Sisterhood,Comedy|Drama,0.65,0.55,0.55,0.44999999999999996,0.44999999999999996
5416,Cherish,Comedy|Drama|Thriller,0.5333333333333333,0.6333333333333334,0.5,0.3333333333333333,0.5333333333333333
5417,Atanarjuat,Drama|Fantasy,0.55,0.5,0.35,0.5,0.4
5418,The Bourne Identity,Action|Thriller,0.5,0.8500000000000001,0.4,0.05,0.8
5419,Scooby-Doo,Adventure|Children|Comedy,0.8666666666666667,0.6999999999999998,0.7000000000000001,0.20000000000000004,0.6333333333333333
5420,Windtalkers,Action|Drama|War,0.43333333333333335,0.7000000000000001,0.3,0.26666666666666666,0.6333333333333333
5421,The Dangerous Lives of Altar Boys,Drama,0.4,0.4,0.3,0.7,0.3
5422,The Emperor's New Clothes,Comedy,0.9,0.7,0.8,0.2,0.6
5423,Gangster No. 1,Action|Crime|Thriller,0.43333333333333335,0.8000000000000002,0.4000000000000001,0.10000000000000002,0.6999999999999998
5424,Harvard Man,Crime|Drama|Romance|Thriller,0.45,0.575,0.42499999999999993,0.4,0.47500000000000003
5425,Tmavomodrý svet,Drama|War,0.30000000000000004,0.6000000000000001,0.25,0.39999999999999997,0.5
5426,Bad Company,Western,0.5,0.6,0.4,0.7,0.5
5427,Caveman,Comedy,0.9,0.7,0.8,0.2,0.6
5428,Cheech & Chong's The Corsican Brothers,Comedy,0.9,0.7,0.8,0.2,0.6
5429,5 Card Stud,Mystery|Western,0.4,0.55,0.35,0.55,0.45
5431,Goin' South,Comedy|Western,0.7,0.6499999999999999,0.6000000000000001,0.44999999999999996,0.55
5432,Hero and the Terror,Action|Crime,0.5,0.8,0.4,0.1,0.7
5433,Silver Bullet,Horror,0.2,0.9,0.3,0.1,0.6
